0.765827 -2.29 1983 0.298220602
1.448189 -4.29 1796 0.270097933
1.043976 -2.21 1536 0.230996896
0.876024 -2.39 1031 0.155050651
0.120354 -0.49 220 0.033085493
0.055376 1.18 0 0
0.065551 -0.22 83.44 0.012548425
