0.00002 -0.1 1787 0.257048331
0.00002 -0.1 1746 0.251150748
0.00002 -0.1 1536 0.220943613
0.00002 -0.1 997 0.143411968
0.00002 -0.1 811 0.116657077
0.00002 -0.1 75 0.010788262
0.00002 -0.1 0 0
